1.505181231664763511e-04 6.964789447821136719e+02
1.513875097200441736e-04 7.003400686547272471e+02
1.522619178149628091e-04 7.042225466140680510e+02
1.531413764554506913e-04 7.081264960446640089e+02
1.540259148132535412e-04 7.120520349778788614e+02
1.549155622286117740e-04 7.159992820875680763e+02
1.558103482112338956e-04 7.199683566935092358e+02
1.567103024412753477e-04 7.239593787649098431e+02
1.576154547703228549e-04 7.279724689238381643e+02
1.585258352223846803e-04 7.320077484487766242e+02
1.594414739948866555e-04 7.360653392781135835e+02
1.603624014596735767e-04 7.401453640136874128e+02
1.612886481640168890e-04 7.442479459243608062e+02
1.622202448316277111e-04 7.483732089495827040e+02
1.631572223636762291e-04 7.525212777029897779e+02
1.640996118398164029e-04 7.566922774760201946e+02
1.650474445192170428e-04 7.608863342415572788e+02
1.660007518415986590e-04 7.651035746575686289e+02
1.669595654282763015e-04 7.693441260707202218e+02
1.679239170832084712e-04 7.736081163813744297e+02
1.688938387940519678e-04 7.778956737518417413e+02
1.698693627332230522e-04 7.822069269481798983e+02
1.708505212589646002e-04 7.865420054253977469e+02
1.718373469164192449e-04 7.909010393310073823e+02
1.728298724387091617e-04 7.952841595086343887e+02
1.738281307480216793e-04 7.996914975015979508e+02
1.748321549567012612e-04 8.041231855565353044e+02
1.758419783683480466e-04 8.085793566270602923e+02
1.768576344789223812e-04 8.130601443773966821e+02
1.778791569778558263e-04 8.175656831860591183e+02
1.789065797491688086e-04 8.220961081495538565e+02
1.799399368725944500e-04 8.266515550860904114e+02
1.809792626247090652e-04 8.312321605392845640e+02
1.820245914800690560e-04 8.358380617819424288e+02
1.830759581123543925e-04 8.404693968198135963e+02
1.841333973955189241e-04 8.451263043953548504e+02
1.851969444049469797e-04 8.498089240351383751e+02
1.862666344186168245e-04 8.545173962662312306e+02
1.873425029182710028e-04 8.592518624631422881e+02
1.884245855905931032e-04 8.640124647613517936e+02
1.895129183283915180e-04 8.687993460611570526e+02
1.906075372317901141e-04 8.736126500316978536e+02
1.917084786094255442e-04 8.784525211150277073e+02
1.928157789796516874e-04 8.833191045301302893e+02
1.939294750717509197e-04 8.882125462770195554e+02
1.950496038271525131e-04 8.931329931408442917e+02
1.961762024006578930e-04 8.980805926960080114e+02
1.973093081616731042e-04 9.030554933103151143e+02
1.984489586954484074e-04 9.080578441491300055e+02
1.995951918043248937e-04 9.130877951795674790e+02
2.007480455089884197e-04 9.181454971746893534e+02
2.019075580497308050e-04 9.232311017177562462e+02
2.030737678877182404e-04 9.283447612064394434e+02
2.042467137062670959e-04 9.334866288205877254e+02
2.054264344121269114e-04 9.386568581325810783e+02
2.066129691367710305e-04 9.438556032519408063e+02
2.078063572376947165e-04 9.490830190984019055e+02
2.090066382997203683e-04 9.543392614106830933e+02
2.102138521363107612e-04 9.596244867506554783e+02
2.114280387908897127e-04 9.649388525074954259e+02
2.126492385381701224e-04 9.702825169018502720e+02
2.138774918854898985e-04 9.756556389900930526e+02
2.151128395741559892e-04 9.810583786685061796e+02
2.163553225807951356e-04 9.864908966775404906e+02
2.176049821187135973e-04 9.919533546060919207e+02
2.188618596392639785e-04 9.974459148957697607e+02
2.201259968332201864e-04 1.002968740845219486e+03
2.213974356321604122e-04 1.008521996614446493e+03
2.226762182098578101e-04 1.014105847229141887e+03
2.239623869836796064e-04 1.019720458585096935e+03
2.252559846159940678e-04 1.025365997456027344e+03
2.265570540155854135e-04 1.031042631595792955e+03
2.278656383390774529e-04 1.036750529758479388e+03
2.291817809923647330e-04 1.042489861596947549e+03
2.305055256320524674e-04 1.048260797661394918e+03
2.318369161669048674e-04 1.054063509403862554e+03
2.331759967593011445e-04 1.059898169182878746e+03
2.345228118267007010e-04 1.065764950268021948e+03
2.358774060431163984e-04 1.071664026844571936e+03
2.372398243405963634e-04 1.077595574018157777e+03
2.386101119107143049e-04 1.083559767819409899e+03
2.399883142060688307e-04 1.089556785208681276e+03
2.413744769417907048e-04 1.095586804080751563e+03
2.427686460970595922e-04 1.101650003269572835e+03
2.441708679166289080e-04 1.107746562553026251e+03
2.455811889123598549e-04 1.113876662657716679e+03
2.469996558647644331e-04 1.120040485263755272e+03
2.484263158245568243e-04 1.126238213007487730e+03
2.498612161142142372e-04 1.132470029209791392e+03
2.513044043295465605e-04 1.138736117599734371e+03
2.527559283412752870e-04 1.145036662795490656e+03
2.542158362966211106e-04 1.151371850372879408e+03
2.556841766209011187e-04 1.157741866870045214e+03
2.571609980191352004e-04 1.164146899792158820e+03
2.586463494776611283e-04 1.170587137616117616e+03
2.601402802657602114e-04 1.177062769795266149e+03
2.616428399372907536e-04 1.183573986764164147e+03
2.631540783323324095e-04 1.190120979943381144e+03
2.646740455788388333e-04 1.196703941744222902e+03
2.662027920943008997e-04 1.203323065573618578e+03
2.677403685874188140e-04 1.209978545838918535e+03
2.692868260597840895e-04 1.216670577952768554e+03
2.708422158075714996e-04 1.223399358337953345e+03
2.724065894232402985e-04 1.230165084432349431e+03
2.739799987972456894e-04 1.236967954693809588e+03
2.755624961197602118e-04 1.243808168562375840e+03
2.771541338824045622e-04 1.250685926351304488e+03
2.787549648799887681e-04 1.257601429368822892e+03
2.803650422122638797e-04 1.264554879957828462e+03
2.819844192856827141e-04 1.271546481500782193e+03
2.836131498151715498e-04 1.278576438424747948e+03
2.852512878259121218e-04 1.285644956206331926e+03
2.868988876551331569e-04 1.292752241376758548e+03
2.885560039539130772e-04 1.299898501526875179e+03
2.902226916889928936e-04 1.307083945312220749e+03
2.918990061445991303e-04 1.314308782458130736e+03
2.935850029242775350e-04 1.321573223764820796e+03
2.952807379527381745e-04 1.328877481112530177e+03
2.969862674777095290e-04 1.336221767466644906e+03
2.987016480718047832e-04 1.343606296882901916e+03
3.004269366343984178e-04 1.351031284512565207e+03
3.021621903935131550e-04 1.358496946607642940e+03
3.039074669077185048e-04 1.366003500475353576e+03
3.056628240680400450e-04 1.373551164181435070e+03
3.074283200998794352e-04 1.381140156750357846e+03
3.092040135649458681e-04 1.388770698315569916e+03
3.109899633631987978e-04 1.396443010125168485e+03
3.127862287348011296e-04 1.404157314547068381e+03
3.145928692620847704e-04 1.411913835074182998e+03
3.164099448715266953e-04 1.419712796329706634e+03
3.182375158357367783e-04 1.427554424072258143e+03
